tarefa,n,k,threads,chunk,tempo
tarefa_a_seq,100000,20,1,NA,0.076937
tarefa_a_seq,100000,20,1,NA,0.078017
tarefa_a_seq,100000,20,1,NA,0.076541
tarefa_a_seq,100000,20,1,NA,0.076443
tarefa_a_seq,100000,20,1,NA,0.075479
tarefa_a_static,100000,20,1,NA,0.075666
tarefa_a_static,100000,20,1,NA,0.077165
tarefa_a_static,100000,20,1,NA,0.074662
tarefa_a_static,100000,20,1,NA,0.078176
tarefa_a_static,100000,20,1,NA,0.078313
tarefa_a_dynamic,100000,20,1,1,0.077938
tarefa_a_dynamic,100000,20,1,1,0.075193
tarefa_a_dynamic,100000,20,1,1,0.076440
tarefa_a_dynamic,100000,20,1,1,0.077051
tarefa_a_dynamic,100000,20,1,1,0.077479
tarefa_a_guided,100000,20,1,1,0.079563
tarefa_a_guided,100000,20,1,1,0.078654
tarefa_a_guided,100000,20,1,1,0.077490
tarefa_a_guided,100000,20,1,1,0.076663
tarefa_a_guided,100000,20,1,1,0.075015
tarefa_a_dynamic,100000,20,1,4,0.078126
tarefa_a_dynamic,100000,20,1,4,0.077380
tarefa_a_dynamic,100000,20,1,4,0.078103
tarefa_a_dynamic,100000,20,1,4,0.076566
tarefa_a_dynamic,100000,20,1,4,0.078970
tarefa_a_guided,100000,20,1,4,0.077051
tarefa_a_guided,100000,20,1,4,0.074113
tarefa_a_guided,100000,20,1,4,0.075833
tarefa_a_guided,100000,20,1,4,0.075925
tarefa_a_guided,100000,20,1,4,0.074676
tarefa_a_dynamic,100000,20,1,16,0.080384
tarefa_a_dynamic,100000,20,1,16,0.078178
tarefa_a_dynamic,100000,20,1,16,0.077522
tarefa_a_dynamic,100000,20,1,16,0.074204
tarefa_a_dynamic,100000,20,1,16,0.075595
tarefa_a_guided,100000,20,1,16,0.073325
tarefa_a_guided,100000,20,1,16,0.073554
tarefa_a_guided,100000,20,1,16,0.074570
tarefa_a_guided,100000,20,1,16,0.077686
tarefa_a_guided,100000,20,1,16,0.075063
tarefa_a_dynamic,100000,20,1,64,0.075370
tarefa_a_dynamic,100000,20,1,64,0.075430
tarefa_a_dynamic,100000,20,1,64,0.075096
tarefa_a_dynamic,100000,20,1,64,0.075979
tarefa_a_dynamic,100000,20,1,64,0.081252
tarefa_a_guided,100000,20,1,64,0.077696
tarefa_a_guided,100000,20,1,64,0.082603
tarefa_a_guided,100000,20,1,64,0.077601
tarefa_a_guided,100000,20,1,64,0.076112
tarefa_a_guided,100000,20,1,64,0.076587
tarefa_a_static,100000,20,2,NA,0.047869
tarefa_a_static,100000,20,2,NA,0.038849
tarefa_a_static,100000,20,2,NA,0.041465
tarefa_a_static,100000,20,2,NA,0.038325
tarefa_a_static,100000,20,2,NA,0.041346
tarefa_a_dynamic,100000,20,2,1,0.037718
tarefa_a_dynamic,100000,20,2,1,0.038254
tarefa_a_dynamic,100000,20,2,1,0.037635
tarefa_a_dynamic,100000,20,2,1,0.038576
tarefa_a_dynamic,100000,20,2,1,0.038576
tarefa_a_guided,100000,20,2,1,0.038759
tarefa_a_guided,100000,20,2,1,0.040351
tarefa_a_guided,100000,20,2,1,0.038117
tarefa_a_guided,100000,20,2,1,0.038248
tarefa_a_guided,100000,20,2,1,0.039086
tarefa_a_dynamic,100000,20,2,4,0.039786
tarefa_a_dynamic,100000,20,2,4,0.038628
tarefa_a_dynamic,100000,20,2,4,0.045736
tarefa_a_dynamic,100000,20,2,4,0.050927
tarefa_a_dynamic,100000,20,2,4,0.037845
tarefa_a_guided,100000,20,2,4,0.038581
tarefa_a_guided,100000,20,2,4,0.053997
tarefa_a_guided,100000,20,2,4,0.038203
tarefa_a_guided,100000,20,2,4,0.037874
tarefa_a_guided,100000,20,2,4,0.043995
tarefa_a_dynamic,100000,20,2,16,0.038772
tarefa_a_dynamic,100000,20,2,16,0.038822
tarefa_a_dynamic,100000,20,2,16,0.039435
tarefa_a_dynamic,100000,20,2,16,0.038711
tarefa_a_dynamic,100000,20,2,16,0.046226
tarefa_a_guided,100000,20,2,16,0.039858
tarefa_a_guided,100000,20,2,16,0.039760
tarefa_a_guided,100000,20,2,16,0.040075
tarefa_a_guided,100000,20,2,16,0.038435
tarefa_a_guided,100000,20,2,16,0.040607
tarefa_a_dynamic,100000,20,2,64,0.038287
tarefa_a_dynamic,100000,20,2,64,0.037766
tarefa_a_dynamic,100000,20,2,64,0.036912
tarefa_a_dynamic,100000,20,2,64,0.037632
tarefa_a_dynamic,100000,20,2,64,0.036684
tarefa_a_guided,100000,20,2,64,0.047097
tarefa_a_guided,100000,20,2,64,0.038017
tarefa_a_guided,100000,20,2,64,0.039632
tarefa_a_guided,100000,20,2,64,0.041237
tarefa_a_guided,100000,20,2,64,0.038894
tarefa_a_static,100000,20,4,NA,0.030816
tarefa_a_static,100000,20,4,NA,0.023648
tarefa_a_static,100000,20,4,NA,0.021139
tarefa_a_static,100000,20,4,NA,0.025280
tarefa_a_static,100000,20,4,NA,0.029661
tarefa_a_dynamic,100000,20,4,1,0.021270
tarefa_a_dynamic,100000,20,4,1,0.022657
tarefa_a_dynamic,100000,20,4,1,0.024506
tarefa_a_dynamic,100000,20,4,1,0.020628
tarefa_a_dynamic,100000,20,4,1,0.021083
tarefa_a_guided,100000,20,4,1,0.021164
tarefa_a_guided,100000,20,4,1,0.026291
tarefa_a_guided,100000,20,4,1,0.027934
tarefa_a_guided,100000,20,4,1,0.022417
tarefa_a_guided,100000,20,4,1,0.022673
tarefa_a_dynamic,100000,20,4,4,0.023152
tarefa_a_dynamic,100000,20,4,4,0.020860
tarefa_a_dynamic,100000,20,4,4,0.026313
tarefa_a_dynamic,100000,20,4,4,0.020413
tarefa_a_dynamic,100000,20,4,4,0.021116
tarefa_a_guided,100000,20,4,4,0.022997
tarefa_a_guided,100000,20,4,4,0.021104
tarefa_a_guided,100000,20,4,4,0.019820
tarefa_a_guided,100000,20,4,4,0.024896
tarefa_a_guided,100000,20,4,4,0.020914
tarefa_a_dynamic,100000,20,4,16,0.021242
tarefa_a_dynamic,100000,20,4,16,0.025855
tarefa_a_dynamic,100000,20,4,16,0.025845
tarefa_a_dynamic,100000,20,4,16,0.020341
tarefa_a_dynamic,100000,20,4,16,0.021670
tarefa_a_guided,100000,20,4,16,0.029627
tarefa_a_guided,100000,20,4,16,0.020632
tarefa_a_guided,100000,20,4,16,0.020790
tarefa_a_guided,100000,20,4,16,0.025105
tarefa_a_guided,100000,20,4,16,0.023434
tarefa_a_dynamic,100000,20,4,64,0.021962
tarefa_a_dynamic,100000,20,4,64,0.021333
tarefa_a_dynamic,100000,20,4,64,0.022352
tarefa_a_dynamic,100000,20,4,64,0.022876
tarefa_a_dynamic,100000,20,4,64,0.020164
tarefa_a_guided,100000,20,4,64,0.021122
tarefa_a_guided,100000,20,4,64,0.022472
tarefa_a_guided,100000,20,4,64,0.021441
tarefa_a_guided,100000,20,4,64,0.027412
tarefa_a_guided,100000,20,4,64,0.020160
tarefa_a_static,100000,20,8,NA,0.018899
tarefa_a_static,100000,20,8,NA,0.019480
tarefa_a_static,100000,20,8,NA,0.017865
tarefa_a_static,100000,20,8,NA,0.019195
tarefa_a_static,100000,20,8,NA,0.019518
tarefa_a_dynamic,100000,20,8,1,0.016757
tarefa_a_dynamic,100000,20,8,1,0.015834
tarefa_a_dynamic,100000,20,8,1,0.016431
tarefa_a_dynamic,100000,20,8,1,0.015817
tarefa_a_dynamic,100000,20,8,1,0.015705
tarefa_a_guided,100000,20,8,1,0.018964
tarefa_a_guided,100000,20,8,1,0.015884
tarefa_a_guided,100000,20,8,1,0.015133
tarefa_a_guided,100000,20,8,1,0.017479
tarefa_a_guided,100000,20,8,1,0.016850
tarefa_a_dynamic,100000,20,8,4,0.014464
tarefa_a_dynamic,100000,20,8,4,0.017028
tarefa_a_dynamic,100000,20,8,4,0.018079
tarefa_a_dynamic,100000,20,8,4,0.014919
tarefa_a_dynamic,100000,20,8,4,0.014988
tarefa_a_guided,100000,20,8,4,0.018661
tarefa_a_guided,100000,20,8,4,0.018711
tarefa_a_guided,100000,20,8,4,0.015351
tarefa_a_guided,100000,20,8,4,0.018343
tarefa_a_guided,100000,20,8,4,0.019587
tarefa_a_dynamic,100000,20,8,16,0.015824
tarefa_a_dynamic,100000,20,8,16,0.014820
tarefa_a_dynamic,100000,20,8,16,0.015146
tarefa_a_dynamic,100000,20,8,16,0.014714
tarefa_a_dynamic,100000,20,8,16,0.014466
tarefa_a_guided,100000,20,8,16,0.019184
tarefa_a_guided,100000,20,8,16,0.018358
tarefa_a_guided,100000,20,8,16,0.017806
tarefa_a_guided,100000,20,8,16,0.019623
tarefa_a_guided,100000,20,8,16,0.017702
tarefa_a_dynamic,100000,20,8,64,0.017991
tarefa_a_dynamic,100000,20,8,64,0.018313
tarefa_a_dynamic,100000,20,8,64,0.030644
tarefa_a_dynamic,100000,20,8,64,0.020552
tarefa_a_dynamic,100000,20,8,64,0.016329
tarefa_a_guided,100000,20,8,64,0.019617
tarefa_a_guided,100000,20,8,64,0.017513
tarefa_a_guided,100000,20,8,64,0.018371
tarefa_a_guided,100000,20,8,64,0.020362
tarefa_a_guided,100000,20,8,64,0.019455
tarefa_a_static,100000,20,16,NA,0.018177
tarefa_a_static,100000,20,16,NA,0.020755
tarefa_a_static,100000,20,16,NA,0.021222
tarefa_a_static,100000,20,16,NA,0.019182
tarefa_a_static,100000,20,16,NA,0.020175
tarefa_a_dynamic,100000,20,16,1,0.014878
tarefa_a_dynamic,100000,20,16,1,0.014503
tarefa_a_dynamic,100000,20,16,1,0.015259
tarefa_a_dynamic,100000,20,16,1,0.014583
tarefa_a_dynamic,100000,20,16,1,0.015038
tarefa_a_guided,100000,20,16,1,0.014490
tarefa_a_guided,100000,20,16,1,0.014829
tarefa_a_guided,100000,20,16,1,0.016441
tarefa_a_guided,100000,20,16,1,0.015384
tarefa_a_guided,100000,20,16,1,0.014519
tarefa_a_dynamic,100000,20,16,4,0.014140
tarefa_a_dynamic,100000,20,16,4,0.015638
tarefa_a_dynamic,100000,20,16,4,0.014446
tarefa_a_dynamic,100000,20,16,4,0.014716
tarefa_a_dynamic,100000,20,16,4,0.014411
tarefa_a_guided,100000,20,16,4,0.015163
tarefa_a_guided,100000,20,16,4,0.016198
tarefa_a_guided,100000,20,16,4,0.014174
tarefa_a_guided,100000,20,16,4,0.014619
tarefa_a_guided,100000,20,16,4,0.013935
tarefa_a_dynamic,100000,20,16,16,0.013812
tarefa_a_dynamic,100000,20,16,16,0.014518
tarefa_a_dynamic,100000,20,16,16,0.015200
tarefa_a_dynamic,100000,20,16,16,0.015355
tarefa_a_dynamic,100000,20,16,16,0.014416
tarefa_a_guided,100000,20,16,16,0.014172
tarefa_a_guided,100000,20,16,16,0.015113
tarefa_a_guided,100000,20,16,16,0.016921
tarefa_a_guided,100000,20,16,16,0.015428
tarefa_a_guided,100000,20,16,16,0.013724
tarefa_a_dynamic,100000,20,16,64,0.015566
tarefa_a_dynamic,100000,20,16,64,0.014360
tarefa_a_dynamic,100000,20,16,64,0.014045
tarefa_a_dynamic,100000,20,16,64,0.014409
tarefa_a_dynamic,100000,20,16,64,0.014380
tarefa_a_guided,100000,20,16,64,0.014068
tarefa_a_guided,100000,20,16,64,0.014354
tarefa_a_guided,100000,20,16,64,0.015257
tarefa_a_guided,100000,20,16,64,0.014188
tarefa_a_guided,100000,20,16,64,0.014151
tarefa_a_seq,100000,24,1,NA,0.461934
tarefa_a_seq,100000,24,1,NA,0.457613
tarefa_a_seq,100000,24,1,NA,0.462497
tarefa_a_seq,100000,24,1,NA,0.459878
tarefa_a_seq,100000,24,1,NA,0.460930
tarefa_a_static,100000,24,1,NA,0.469328
tarefa_a_static,100000,24,1,NA,0.467203
tarefa_a_static,100000,24,1,NA,0.467100
tarefa_a_static,100000,24,1,NA,0.471016
tarefa_a_static,100000,24,1,NA,0.465429
tarefa_a_dynamic,100000,24,1,1,0.467634
tarefa_a_dynamic,100000,24,1,1,0.463383
tarefa_a_dynamic,100000,24,1,1,0.465239
tarefa_a_dynamic,100000,24,1,1,0.477788
tarefa_a_dynamic,100000,24,1,1,0.472091
tarefa_a_guided,100000,24,1,1,0.470730
tarefa_a_guided,100000,24,1,1,0.468985
tarefa_a_guided,100000,24,1,1,0.474339
tarefa_a_guided,100000,24,1,1,0.470683
tarefa_a_guided,100000,24,1,1,0.471780
tarefa_a_dynamic,100000,24,1,4,0.471692
tarefa_a_dynamic,100000,24,1,4,0.458062
tarefa_a_dynamic,100000,24,1,4,0.467216
tarefa_a_dynamic,100000,24,1,4,0.458557
tarefa_a_dynamic,100000,24,1,4,0.463661
tarefa_a_guided,100000,24,1,4,0.457552
tarefa_a_guided,100000,24,1,4,0.459898
tarefa_a_guided,100000,24,1,4,0.457632
tarefa_a_guided,100000,24,1,4,0.461409
tarefa_a_guided,100000,24,1,4,0.458085
tarefa_a_dynamic,100000,24,1,16,0.456889
tarefa_a_dynamic,100000,24,1,16,0.464927
tarefa_a_dynamic,100000,24,1,16,0.462164
tarefa_a_dynamic,100000,24,1,16,0.455677
tarefa_a_dynamic,100000,24,1,16,0.459020
tarefa_a_guided,100000,24,1,16,0.457638
tarefa_a_guided,100000,24,1,16,0.462381
tarefa_a_guided,100000,24,1,16,0.460062
tarefa_a_guided,100000,24,1,16,0.456777
tarefa_a_guided,100000,24,1,16,0.459912
tarefa_a_dynamic,100000,24,1,64,0.460934
tarefa_a_dynamic,100000,24,1,64,0.461552
tarefa_a_dynamic,100000,24,1,64,0.458866
tarefa_a_dynamic,100000,24,1,64,0.460513
tarefa_a_dynamic,100000,24,1,64,0.462730
tarefa_a_guided,100000,24,1,64,0.464557
tarefa_a_guided,100000,24,1,64,0.475426
tarefa_a_guided,100000,24,1,64,0.465147
tarefa_a_guided,100000,24,1,64,0.458825
tarefa_a_guided,100000,24,1,64,0.465843
tarefa_a_static,100000,24,2,NA,0.250345
tarefa_a_static,100000,24,2,NA,0.272137
tarefa_a_static,100000,24,2,NA,0.237614
tarefa_a_static,100000,24,2,NA,0.235840
tarefa_a_static,100000,24,2,NA,0.244737
tarefa_a_dynamic,100000,24,2,1,0.235167
tarefa_a_dynamic,100000,24,2,1,0.261780
tarefa_a_dynamic,100000,24,2,1,0.234655
tarefa_a_dynamic,100000,24,2,1,0.235218
tarefa_a_dynamic,100000,24,2,1,0.238855
tarefa_a_guided,100000,24,2,1,0.241306
tarefa_a_guided,100000,24,2,1,0.242083
tarefa_a_guided,100000,24,2,1,0.260038
tarefa_a_guided,100000,24,2,1,0.262235
tarefa_a_guided,100000,24,2,1,0.270273
tarefa_a_dynamic,100000,24,2,4,0.270351
tarefa_a_dynamic,100000,24,2,4,0.238729
tarefa_a_dynamic,100000,24,2,4,0.239520
tarefa_a_dynamic,100000,24,2,4,0.234710
tarefa_a_dynamic,100000,24,2,4,0.252734
tarefa_a_guided,100000,24,2,4,0.241822
tarefa_a_guided,100000,24,2,4,0.242955
tarefa_a_guided,100000,24,2,4,0.233945
tarefa_a_guided,100000,24,2,4,0.249236
tarefa_a_guided,100000,24,2,4,0.248182
tarefa_a_dynamic,100000,24,2,16,0.238314
tarefa_a_dynamic,100000,24,2,16,0.267902
tarefa_a_dynamic,100000,24,2,16,0.235514
tarefa_a_dynamic,100000,24,2,16,0.258228
tarefa_a_dynamic,100000,24,2,16,0.252862
tarefa_a_guided,100000,24,2,16,0.235837
tarefa_a_guided,100000,24,2,16,0.273786
tarefa_a_guided,100000,24,2,16,0.247827
tarefa_a_guided,100000,24,2,16,0.235864
tarefa_a_guided,100000,24,2,16,0.266717
tarefa_a_dynamic,100000,24,2,64,0.270451
tarefa_a_dynamic,100000,24,2,64,0.269876
tarefa_a_dynamic,100000,24,2,64,0.242071
tarefa_a_dynamic,100000,24,2,64,0.237783
tarefa_a_dynamic,100000,24,2,64,0.247644
tarefa_a_guided,100000,24,2,64,0.251891
tarefa_a_guided,100000,24,2,64,0.242363
tarefa_a_guided,100000,24,2,64,0.253381
tarefa_a_guided,100000,24,2,64,0.250087
tarefa_a_guided,100000,24,2,64,0.262938
tarefa_a_static,100000,24,4,NA,0.163117
tarefa_a_static,100000,24,4,NA,0.162801
tarefa_a_static,100000,24,4,NA,0.144915
tarefa_a_static,100000,24,4,NA,0.151805
tarefa_a_static,100000,24,4,NA,0.156957
tarefa_a_dynamic,100000,24,4,1,0.141635
tarefa_a_dynamic,100000,24,4,1,0.143660
tarefa_a_dynamic,100000,24,4,1,0.142571
tarefa_a_dynamic,100000,24,4,1,0.149980
tarefa_a_dynamic,100000,24,4,1,0.152172
tarefa_a_guided,100000,24,4,1,0.144910
tarefa_a_guided,100000,24,4,1,0.165900
tarefa_a_guided,100000,24,4,1,0.146203
tarefa_a_guided,100000,24,4,1,0.143261
tarefa_a_guided,100000,24,4,1,0.150527
tarefa_a_dynamic,100000,24,4,4,0.144523
tarefa_a_dynamic,100000,24,4,4,0.146465
tarefa_a_dynamic,100000,24,4,4,0.142352
tarefa_a_dynamic,100000,24,4,4,0.138315
tarefa_a_dynamic,100000,24,4,4,0.145073
tarefa_a_guided,100000,24,4,4,0.164851
tarefa_a_guided,100000,24,4,4,0.133463
tarefa_a_guided,100000,24,4,4,0.143104
tarefa_a_guided,100000,24,4,4,0.135384
tarefa_a_guided,100000,24,4,4,0.147567
tarefa_a_dynamic,100000,24,4,16,0.155148
tarefa_a_dynamic,100000,24,4,16,0.126102
tarefa_a_dynamic,100000,24,4,16,0.142001
tarefa_a_dynamic,100000,24,4,16,0.126663
tarefa_a_dynamic,100000,24,4,16,0.143762
tarefa_a_guided,100000,24,4,16,0.142360
tarefa_a_guided,100000,24,4,16,0.131031
tarefa_a_guided,100000,24,4,16,0.147643
tarefa_a_guided,100000,24,4,16,0.162235
tarefa_a_guided,100000,24,4,16,0.143804
tarefa_a_dynamic,100000,24,4,64,0.143554
tarefa_a_dynamic,100000,24,4,64,0.152033
tarefa_a_dynamic,100000,24,4,64,0.137511
tarefa_a_dynamic,100000,24,4,64,0.139062
tarefa_a_dynamic,100000,24,4,64,0.142872
tarefa_a_guided,100000,24,4,64,0.166513
tarefa_a_guided,100000,24,4,64,0.144826
tarefa_a_guided,100000,24,4,64,0.139197
tarefa_a_guided,100000,24,4,64,0.135600
tarefa_a_guided,100000,24,4,64,0.142349
tarefa_a_static,100000,24,8,NA,0.104602
tarefa_a_static,100000,24,8,NA,0.101417
tarefa_a_static,100000,24,8,NA,0.108250
tarefa_a_static,100000,24,8,NA,0.105705
tarefa_a_static,100000,24,8,NA,0.108067
tarefa_a_dynamic,100000,24,8,1,0.097568
tarefa_a_dynamic,100000,24,8,1,0.100786
tarefa_a_dynamic,100000,24,8,1,0.095266
tarefa_a_dynamic,100000,24,8,1,0.094526
tarefa_a_dynamic,100000,24,8,1,0.096397
tarefa_a_guided,100000,24,8,1,0.100702
tarefa_a_guided,100000,24,8,1,0.101669
tarefa_a_guided,100000,24,8,1,0.096692
tarefa_a_guided,100000,24,8,1,0.105194
tarefa_a_guided,100000,24,8,1,0.097881
tarefa_a_dynamic,100000,24,8,4,0.094635
tarefa_a_dynamic,100000,24,8,4,0.094140
tarefa_a_dynamic,100000,24,8,4,0.093384
tarefa_a_dynamic,100000,24,8,4,0.092597
tarefa_a_dynamic,100000,24,8,4,0.094098
tarefa_a_guided,100000,24,8,4,0.097577
tarefa_a_guided,100000,24,8,4,0.109459
tarefa_a_guided,100000,24,8,4,0.090210
tarefa_a_guided,100000,24,8,4,0.100977
tarefa_a_guided,100000,24,8,4,0.094438
tarefa_a_dynamic,100000,24,8,16,0.094711
tarefa_a_dynamic,100000,24,8,16,0.103220
tarefa_a_dynamic,100000,24,8,16,0.103391
tarefa_a_dynamic,100000,24,8,16,0.097156
tarefa_a_dynamic,100000,24,8,16,0.098247
tarefa_a_guided,100000,24,8,16,0.103253
tarefa_a_guided,100000,24,8,16,0.101442
tarefa_a_guided,100000,24,8,16,0.094165
tarefa_a_guided,100000,24,8,16,0.101203
tarefa_a_guided,100000,24,8,16,0.091461
tarefa_a_dynamic,100000,24,8,64,0.094686
tarefa_a_dynamic,100000,24,8,64,0.094358
tarefa_a_dynamic,100000,24,8,64,0.094102
tarefa_a_dynamic,100000,24,8,64,0.095232
tarefa_a_dynamic,100000,24,8,64,0.091517
tarefa_a_guided,100000,24,8,64,0.098615
tarefa_a_guided,100000,24,8,64,0.104928
tarefa_a_guided,100000,24,8,64,0.094527
tarefa_a_guided,100000,24,8,64,0.093607
tarefa_a_guided,100000,24,8,64,0.104686
tarefa_a_static,100000,24,16,NA,0.101400
tarefa_a_static,100000,24,16,NA,0.098412
tarefa_a_static,100000,24,16,NA,0.102066
tarefa_a_static,100000,24,16,NA,0.094649
tarefa_a_static,100000,24,16,NA,0.106383
tarefa_a_dynamic,100000,24,16,1,0.093796
tarefa_a_dynamic,100000,24,16,1,0.087287
tarefa_a_dynamic,100000,24,16,1,0.087562
tarefa_a_dynamic,100000,24,16,1,0.086150
tarefa_a_dynamic,100000,24,16,1,0.085657
tarefa_a_guided,100000,24,16,1,0.095742
tarefa_a_guided,100000,24,16,1,0.092380
tarefa_a_guided,100000,24,16,1,0.095024
tarefa_a_guided,100000,24,16,1,0.088725
tarefa_a_guided,100000,24,16,1,0.088070
tarefa_a_dynamic,100000,24,16,4,0.086110
tarefa_a_dynamic,100000,24,16,4,0.087073
tarefa_a_dynamic,100000,24,16,4,0.088479
tarefa_a_dynamic,100000,24,16,4,0.086171
tarefa_a_dynamic,100000,24,16,4,0.087084
tarefa_a_guided,100000,24,16,4,0.092092
tarefa_a_guided,100000,24,16,4,0.090101
tarefa_a_guided,100000,24,16,4,0.090373
tarefa_a_guided,100000,24,16,4,0.093210
tarefa_a_guided,100000,24,16,4,0.091565
tarefa_a_dynamic,100000,24,16,16,0.085210
tarefa_a_dynamic,100000,24,16,16,0.085886
tarefa_a_dynamic,100000,24,16,16,0.088436
tarefa_a_dynamic,100000,24,16,16,0.086572
tarefa_a_dynamic,100000,24,16,16,0.096682
tarefa_a_guided,100000,24,16,16,0.104466
tarefa_a_guided,100000,24,16,16,0.087198
tarefa_a_guided,100000,24,16,16,0.091477
tarefa_a_guided,100000,24,16,16,0.091325
tarefa_a_guided,100000,24,16,16,0.090282
tarefa_a_dynamic,100000,24,16,64,0.087965
tarefa_a_dynamic,100000,24,16,64,0.087997
tarefa_a_dynamic,100000,24,16,64,0.085237
tarefa_a_dynamic,100000,24,16,64,0.093666
tarefa_a_dynamic,100000,24,16,64,0.085883
tarefa_a_guided,100000,24,16,64,0.092234
tarefa_a_guided,100000,24,16,64,0.094896
tarefa_a_guided,100000,24,16,64,0.089522
tarefa_a_guided,100000,24,16,64,0.091126
tarefa_a_guided,100000,24,16,64,0.094723
tarefa_a_seq,100000,28,1,NA,2.717095
tarefa_a_seq,100000,28,1,NA,2.691427
tarefa_a_seq,100000,28,1,NA,2.694449
tarefa_a_seq,100000,28,1,NA,2.680524
tarefa_a_seq,100000,28,1,NA,2.687407
tarefa_a_static,100000,28,1,NA,2.700766
tarefa_a_static,100000,28,1,NA,2.716723
tarefa_a_static,100000,28,1,NA,2.705218
tarefa_a_static,100000,28,1,NA,2.708096
tarefa_a_static,100000,28,1,NA,2.753172
tarefa_a_dynamic,100000,28,1,1,2.705235
tarefa_a_dynamic,100000,28,1,1,2.696052
tarefa_a_dynamic,100000,28,1,1,2.718723
tarefa_a_dynamic,100000,28,1,1,2.696275
tarefa_a_dynamic,100000,28,1,1,2.692495
tarefa_a_guided,100000,28,1,1,2.701180
tarefa_a_guided,100000,28,1,1,2.696888
tarefa_a_guided,100000,28,1,1,2.692126
tarefa_a_guided,100000,28,1,1,2.698602
tarefa_a_guided,100000,28,1,1,2.706180
tarefa_a_dynamic,100000,28,1,4,2.692063
tarefa_a_dynamic,100000,28,1,4,2.687942
tarefa_a_dynamic,100000,28,1,4,2.702704
tarefa_a_dynamic,100000,28,1,4,2.683854
tarefa_a_dynamic,100000,28,1,4,2.702348
tarefa_a_guided,100000,28,1,4,2.701721
tarefa_a_guided,100000,28,1,4,2.692037
tarefa_a_guided,100000,28,1,4,2.728645
tarefa_a_guided,100000,28,1,4,2.702175
tarefa_a_guided,100000,28,1,4,2.696982
tarefa_a_dynamic,100000,28,1,16,2.692988
tarefa_a_dynamic,100000,28,1,16,2.714904
tarefa_a_dynamic,100000,28,1,16,2.698445
tarefa_a_dynamic,100000,28,1,16,2.700575
tarefa_a_dynamic,100000,28,1,16,2.687222
tarefa_a_guided,100000,28,1,16,2.692694
tarefa_a_guided,100000,28,1,16,2.691762
tarefa_a_guided,100000,28,1,16,2.701242
tarefa_a_guided,100000,28,1,16,2.687830
tarefa_a_guided,100000,28,1,16,2.701421
tarefa_a_dynamic,100000,28,1,64,2.702732
tarefa_a_dynamic,100000,28,1,64,2.691972
tarefa_a_dynamic,100000,28,1,64,2.701687
tarefa_a_dynamic,100000,28,1,64,2.688695
tarefa_a_dynamic,100000,28,1,64,2.681647
tarefa_a_guided,100000,28,1,64,2.695958
tarefa_a_guided,100000,28,1,64,2.691555
tarefa_a_guided,100000,28,1,64,2.683637
tarefa_a_guided,100000,28,1,64,2.715644
tarefa_a_guided,100000,28,1,64,2.693469
tarefa_a_static,100000,28,2,NA,1.468893
tarefa_a_static,100000,28,2,NA,1.401299
tarefa_a_static,100000,28,2,NA,1.406324
tarefa_a_static,100000,28,2,NA,1.471407
tarefa_a_static,100000,28,2,NA,1.435678
tarefa_a_dynamic,100000,28,2,1,1.530806
tarefa_a_dynamic,100000,28,2,1,1.506634
tarefa_a_dynamic,100000,28,2,1,1.406887
tarefa_a_dynamic,100000,28,2,1,1.441054
tarefa_a_dynamic,100000,28,2,1,1.431866
tarefa_a_guided,100000,28,2,1,1.470400
tarefa_a_guided,100000,28,2,1,1.404230
tarefa_a_guided,100000,28,2,1,1.462300
tarefa_a_guided,100000,28,2,1,1.450785
tarefa_a_guided,100000,28,2,1,1.416343
tarefa_a_dynamic,100000,28,2,4,1.441924
tarefa_a_dynamic,100000,28,2,4,1.432937
tarefa_a_dynamic,100000,28,2,4,1.435052
tarefa_a_dynamic,100000,28,2,4,1.443564
tarefa_a_dynamic,100000,28,2,4,1.412138
tarefa_a_guided,100000,28,2,4,1.432482
tarefa_a_guided,100000,28,2,4,1.462031
tarefa_a_guided,100000,28,2,4,1.457690
tarefa_a_guided,100000,28,2,4,1.485596
tarefa_a_guided,100000,28,2,4,1.425990
tarefa_a_dynamic,100000,28,2,16,1.423873
tarefa_a_dynamic,100000,28,2,16,1.523278
tarefa_a_dynamic,100000,28,2,16,1.384534
tarefa_a_dynamic,100000,28,2,16,1.436822
tarefa_a_dynamic,100000,28,2,16,1.486593
tarefa_a_guided,100000,28,2,16,1.494568
tarefa_a_guided,100000,28,2,16,1.438132
tarefa_a_guided,100000,28,2,16,1.448189
tarefa_a_guided,100000,28,2,16,1.445178
tarefa_a_guided,100000,28,2,16,1.433407
tarefa_a_dynamic,100000,28,2,64,1.423072
tarefa_a_dynamic,100000,28,2,64,1.534326
tarefa_a_dynamic,100000,28,2,64,1.475212
tarefa_a_dynamic,100000,28,2,64,1.421643
tarefa_a_dynamic,100000,28,2,64,1.578479
tarefa_a_guided,100000,28,2,64,1.442265
tarefa_a_guided,100000,28,2,64,1.433969
tarefa_a_guided,100000,28,2,64,1.441941
tarefa_a_guided,100000,28,2,64,1.446532
tarefa_a_guided,100000,28,2,64,1.530757
tarefa_a_static,100000,28,4,NA,0.867020
tarefa_a_static,100000,28,4,NA,0.863423
tarefa_a_static,100000,28,4,NA,0.858001
tarefa_a_static,100000,28,4,NA,0.879638
tarefa_a_static,100000,28,4,NA,0.851523
tarefa_a_dynamic,100000,28,4,1,0.841568
